7412	45.58155	9.060162
7411	45.89094	8.633991
7410	45.61247	9.031331
7409	45.816689	8.846073
7408	45.655396	8.78288
7407	45.657032	8.979417
7406	45.608944	8.889301
7405	45.631413	9.039106
7404	45.72544	8.633937
7403	45.822544	8.817667
10158	45.129116	8.629104
10157	45.177433	9.202763
10156	45.262955	8.855002
63970	45.273876	9.25184
37407	44.996552	9.017395
36461	45.315659	8.863714
62538	45.325699	8.875974
37981	45.320045	8.84572
37862	45.170891	9.14429900000005
37362	45.280373	8.791895
38426	45.241955	8.748656
37408	45.007648	9.109579
36418	45.197456	8.916059
38148	45.147503	8.990599
10155	45.25612	8.744107
10154	45.037738	9.315272
10153	45.198307	8.767912
36641	45.233032	8.687477
10152	45.037663	9.360446
10151	45.167236	8.997668
37184	45.363045	8.800254
10150	45.192448	9.181391
10149	45.095695	9.332287
10148	45.301155	8.862403
10147	45.32195	8.872815
10146	45.25607	8.869193
10145	45.194546	9.125167
13260	45.084213	9.114703
10143	45.157852	9.129108
10142	45.060318	9.303096
10141	45.1982	9.157199
10140	45.308926	9.016392
10139	45.087246	9.257992
10138	44.99913	9.091708
10137	45.054337	8.808561
10136	45.196827	9.15993
10135	45.179794	9.151861
10134	45.066982	9.262114
10133	45.182705	9.146228
10132	45.016277	9.13107
9063	45.7413	9.117309
37373	45.715511	9.883406
37776	45.820972	10.079639
36262	45.659973	9.721019
9073	45.764748	9.338284
9072	45.75114	9.32487
9062	45.79745	9.189056
37510	45.793449	9.829441
9071	45.738525	9.421429
37282	45.62151	9.548431
37688	45.691994	9.622451
38107	45.662918	9.930061
36535	45.657806	9.924961
36584	45.638191	9.887432
37346	45.61013	9.530684
36458	45.711182	9.58444
36583	45.711891	9.582154
9070	45.76533	9.277177
36185	45.727413	9.583498
38108	45.698185	9.694378
36891	45.699242	9.68521
37152	45.687134	9.649993
37991	45.660248	9.656903
9069	45.8482371355271	9.37699748823036
9068	45.70127	9.31232
9067	45.85831	9.385516
9046	45.605625	9.585297
9045	45.705833	9.723855
37965	45.693893	9.676861
9044	45.831013	9.666652
9043	45.56201	9.534109
9042	45.50734	9.643241
9041	45.781817	9.829104
9040	45.710487	9.697486
9039	45.697598	9.480114
9038	45.701057	9.481004
9037	45.52251	9.582334
9036	45.69129	9.699676
9035	45.70681	9.699692
9034	45.583904	9.705062
40575	45.661087	9.679665
36841	45.735271	9.6086
9033	45.69125	9.627158
37443	45.739639	9.620847
9031	45.902515	9.923477
9030	45.79768	9.8396635
8704	45.59525	9.132898
9130	45.16015	9.695895
8703	45.547413	9.45333
8702	45.480045	8.941004
8701	45.52661	9.257743
8700	45.54873	9.335815
8699	45.383804	9.165671
8698	45.573364	9.254062
8697	45.426254	9.250733
8696	45.558773	9.224805
8695	45.54012	9.336608
8694	45.696754	9.227447
8693	45.352154	9.294325
9129	45.20061	9.651556
8691	45.442726	9.156257
8690	45.555096	9.232335
8689	45.511047	9.254105
8688	45.546852	9.144228
8687	45.424976	9.111698
8686	45.44955	9.253034
8685	45.53663	9.22618
8684	45.511612	9.330519
9128	45.29951	9.493453
8683	45.51084	8.81254
8682	45.460434	9.109192
8681	45.418068	9.051733
8680	45.43767	9.091448
8679	45.469986	9.124752
38363	45.361843	9.132391
36682	45.485306	8.959754
36460	45.504799	9.372341
36757	45.481865	9.46573
36699	45.424492	9.068097
38326	45.617657	9.064318
37809	45.620583	9.108425
37187	45.496223	9.058009
62465	45.526039	9.241126
8678	45.472836	9.244765
9126	45.30332	9.414567
36845	45.528164	9.254882
36772	45.548847	9.236513
62695	45.548428	9.244374
37812	45.501556	9.286934
37427	45.319931	9.376422
36449	45.379211	9.307899
36538	45.398056	9.263532
36249	45.427223	9.272554
37554	45.391197	9.178802
36459	45.53632	9.021312
37661	45.540333	9.024015
8677	45.563377	9.216784
8676	45.502033	9.143073
36349	45.564983	9.498643
36771	45.54924	9.38903
62704	45.55287	9.387584
36536	45.417023	9.405995
36758	45.583733	9.164502
37305	45.574635	9.176976
8675	45.57513	9.066698
8674	45.507038	9.089025
36640	45.58894	9.173133
37214	45.521164	9.149851
37745	45.549927	8.98952
37863	45.445518	9.161574
64470	45.56012	9.038741
37242	45.48875	9.141122
36326	45.495327	9.113284
8673	45.55593	9.17261
8672	45.539589	9.168322
38158	45.483086	9.088925
8671	45.6442	9.266912
8670	45.641617	9.20506
8669	45.60231	9.231725
8668	45.58517	9.195327
8667	45.58196	9.296942
8666	45.64021	9.1547985
36702	45.499897	9.130879
36760	45.483944	9.142808
36756	45.485725	9.239575
38330	45.455997	9.226135
36842	45.498112	9.130839
37928	45.505074	9.105235
62694	45.469845	9.144426
8665	45.696568	9.215016
37505	45.442245	9.147758
37806	45.444649	9.118181
37104	45.459297	9.15064
37662	45.460865	9.148993
37743	45.471622	9.121495
36701	45.496712	9.191624
37744	45.445988	9.15949
37306	45.512321	9.174907
37689	45.507175	9.42391999999995
38398	45.364201	9.323027
38331	45.397739	9.324473
8664	45.543816	9.391791
37684	45.584602	8.910628
37445	45.587769	8.926469
37484	45.585918	8.902694
8663	45.490177	9.041255
8662	45.655575	9.2545
8661	45.4882	9.236654
